issue,game,platform,reviewer,year,month,average_score,scores
113,The Fifth Element,PlayStation,Crispin Boyer 1 Shawn Smith 2 Dean Hager 2.5 Sushi-X 3,1998,12,2.125,"[1.0, 2.0, 2.5, 3.0]"
113,Top Gear Overdrive,Nintendo 64,Dean Hager 7.5 John Ricciardi 7.5 Shawn Smith 8.5 Sushi-X 6.5,1998,12,7.5,"[7.5, 7.5, 8.5, 6.5]"
113,Twisted Edge Extreme Snowboarding,Nintendo 64,Shawn Smith 6 Dean Hager 6 Crispin Boyer 5.5 John Davison 3.5,1998,12,5.25,"[6.0, 6.0, 5.5, 3.5]"
113,Wild 9,PlayStation,Dan “Shoe” Hsu 7.5 Jay Silvey 8 Shawn Smith 8 John Davison 7.5,1998,12,7.75,"[7.5, 8.0, 8.0, 7.5]"
113,Wipeout 64,Nintendo 64,John Davison 7.5 Shawn Smith 8 Dan “Shoe” Hsu 7.5 John Ricciardi 7.5,1998,12,7.625,"[7.5, 8.0, 7.5, 7.5]"
113,Xenogears,PlayStation,John Davison 9 Crispin Boyer 9 John Ricciardi 9 Sushi-X 8.5,1998,12,8.875,"[9.0, 9.0, 9.0, 8.5]"
114,A Bug’s Life,PlayStation,Crispin Boyer 4 Shawn Smith 4.5 Dean Hager 6 Sushi-X 4,1999,1,4.625,"[4.0, 4.5, 6.0, 4.0]"
114,Apocalypse,PlayStation,Crispin Boyer 5.5 Shawn Smith 7.5 John Davison 6 Dean Hager 7,1999,1,6.5,"[5.5, 7.5, 6.0, 7.0]"
114,Asteroids (1998),PlayStation,Shawn Smith 8 Crispin Boyer 7.5 Dean Hager 6 Dan “Shoe” Hsu 8,1999,1,7.375,"[8.0, 7.5, 6.0, 8.0]"
114,Brave Fencer Musashi,PlayStation,John Davison 8.5 Crispin Boyer 8.5 John Ricciardi 8 Shawn Smith 8,1999,1,8.25,"[8.5, 8.5, 8.0, 8.0]"
114,Brigandine,PlayStation,Dan “Shoe” Hsu 8.5 John Ricciardi 7 Shawn Smith 6.5 Sushi-X 6,1999,1,7,"[8.5, 7.0, 6.5, 6.0]"
114,Caesars Palace II,PlayStation,Dan “Shoe” Hsu 5.5 Shawn Smith 8.5 Crispin Boyer 5.5 Sushi-X 7,1999,1,6.625,"[5.5, 8.5, 5.5, 7.0]"
114,Crash Bandicoot: Warped,PlayStation,Shawn Smith 9.5 Crispin Boyer 9 John Davison 9 John Ricciardi 9,1999,1,9.125,"[9.5, 9.0, 9.0, 9.0]"
114,Darkstalkers 3,PlayStation,Sushi-X 7 John Ricciardi 6.5 Dan “Shoe” Hsu 6 John Davison 7,1999,1,6.625,"[7.0, 6.5, 6.0, 7.0]"
114,Eggs of Steel,PlayStation,Shawn Smith 4.5 Dan “Shoe” Hsu 6 John Ricciardi 6 Sushi-X 6.5,1999,1,5.75,"[4.5, 6.0, 6.0, 6.5]"
114,Extreme-G 2,Nintendo 64,John Davison 6 Crispin Boyer 7.5 Dean Hager 5.5 Shawn Smith 7.5,1999,1,6.625,"[6.0, 7.5, 5.5, 7.5]"
114,Formula 1 98,PlayStation,John Davison 6.5 Dean Hager 6.5 Shawn Smith 6.5 Crispin Boyer 6.5,1999,1,6.5,"[6.5, 6.5, 6.5, 6.5]"
114,Fox Sports College Hoops ’99,Nintendo 64,Dean Hager 5 John Ricciardi 3.5 Dan “Shoe” Hsu 2 Sushi-X 4,1999,1,3.625,"[5.0, 3.5, 2.0, 4.0]"
114,Glover,Nintendo 64,Shawn Smith 6 Dean Hager 5 Crispin Boyer 8 John Davison 6,1999,1,6.25,"[6.0, 5.0, 8.0, 6.0]"
114,Knockout Kings,PlayStation,Dean Hager 8 John Ricciardi 7 John Davison 5 Sushi-X 8.5,1999,1,7.125,"[8.0, 7.0, 5.0, 8.5]"
114,Lemmings! & Oh No! More Lemmings,PlayStation,Dan “Shoe” Hsu 8 John Davison 8 Crispin Boyer 7.5 Dean Hager 6,1999,1,7.375,"[8.0, 8.0, 7.5, 6.0]"
114,Magic Knight Rayearth,Saturn,John Ricciardi 7 Crispin Boyer 7 Shawn Smith 7.5 Sushi-X 7,1999,1,7.125,"[7.0, 7.0, 7.5, 7.0]"
114,NBA Live 99,PlayStation,Sushi-X 9.5 John Ricciardi 9 Dean Hager 9 Dan “Shoe” Hsu 8.5,1999,1,9,"[9.5, 9.0, 9.0, 8.5]"
114,NCAA GameBreaker 99,PlayStation,Dean Hager 8.5 Dan “Shoe” Hsu 8 John Ricciardi 8.5 Sushi-X 7.5,1999,1,8.125,"[8.5, 8.0, 8.5, 7.5]"
114,NFL Quarterback Club 99,Nintendo 64,John Ricciardi 8 Dean Hager 8 Dan “Shoe” Hsu 8 Sushi-X 8,1999,1,8,"[8.0, 8.0, 8.0, 8.0]"
114,Nightmare Creatures,Nintendo 64,Crispin Boyer 5 John Davison 3 Shawn Smith 4 Sushi-X 7,1999,1,4.75,"[5.0, 3.0, 4.0, 7.0]"
114,Ninja: Shadow of Darkness,PlayStation,Sushi-X 3.5 John Davison 3.5 Dan “Shoe” Hsu 3.5 Shawn Smith 3.5,1999,1,3.5,"[3.5, 3.5, 3.5, 3.5]"
114,No One Can Stop Mr. Domino!,PlayStation,Dan “Shoe” Hsu 7 John Davison 8.5 John Ricciardi 7 Crispin Boyer 7.5,1999,1,7.5,"[7.0, 8.5, 7.0, 7.5]"
114,Psybadek,PlayStation,John Davison 2 Dean Hager 3 Dan “Shoe” Hsu 3 Sushi-X 2,1999,1,2.5,"[2.0, 3.0, 3.0, 2.0]"
114,Rally Cross 2,PlayStation,Dean Hager 8.5 John Davison 9 John Ricciardi 7 Dan “Shoe” Hsu 8,1999,1,8.125,"[8.5, 9.0, 7.0, 8.0]"
114,Street Fighter Collection 2,PlayStation,Sushi-X 8.5 Dan “Shoe” Hsu 8 Crispin Boyer 7.5 John Ricciardi 7.5,1999,1,7.875,"[8.5, 8.0, 7.5, 7.5]"
114,Test Drive: Off-Road 2,PlayStation,John Davison 6 Shawn Smith 5.5 Dean Hager 6.5 Sushi-X 6.5,1999,1,6.125,"[6.0, 5.5, 6.5, 6.5]"
114,Twisted Metal 3,PlayStation,Crispin Boyer 6 Dan “Shoe” Hsu 5 John Davison 5 Shawn Smith 5.5,1999,1,5.375,"[6.0, 5.0, 5.0, 5.5]"
115,Animaniacs Ten Pin Alley,PlayStation,Dean Hager 6.5 Crispin Boyer 6 Dan “Shoe” Hsu 6 Sushi-X 6,1999,2,6.125,"[6.5, 6.0, 6.0, 6.0]"
115,BattleTanx,Nintendo 64,John Davison 5 Crispin Boyer 6.5 Dean Hager 6 Shawn Smith 6,1999,2,5.875,"[5.0, 6.5, 6.0, 6.0]"
115,Bust a Groove,PlayStation,Sushi-X 8 Dan “Shoe” Hsu 3 John Ricciardi 8 John Davison 8,1999,2,6.75,"[8.0, 3.0, 8.0, 8.0]"
115,Bust-A-Move ’99,Nintendo 64,John Davison 8 Dan “Shoe” Hsu 7 Shawn Smith 6.5 Crispin Boyer 7,1999,2,7.125,"[8.0, 7.0, 6.5, 7.0]"
115,Bust-A-Move 4,PlayStation,Dan “Shoe” Hsu 6 John Davison 8 Shawn Smith 6 Crispin Boyer 8.5,1999,2,7.125,"[6.0, 8.0, 6.0, 8.5]"
115,Dead in the Water,PlayStation,Sushi-X 6 Dean Hager 4 Crispin Boyer 4.5 John Davison 4,1999,2,4.625,"[6.0, 4.0, 4.5, 4.0]"
115,Destrega,PlayStation,Shawn Smith 8 John Ricciardi 7.5 Dan “Shoe” Hsu 7 Sushi-X 8.5,1999,2,7.75,"[8.0, 7.5, 7.0, 8.5]"
115,Dual Heroes,Nintendo 64,Sushi-X 4.5 Dean Hager 3 Crispin Boyer 3 John Davison 1,1999,2,2.875,"[4.5, 3.0, 3.0, 1.0]"
115,FIFA 99,PlayStation,John Davison 9.5 Dan “Shoe” Hsu 7.5 John Ricciardi 9 Dean Hager 8.5,1999,2,8.625,"[9.5, 7.5, 9.0, 8.5]"
115,FIFA 99,Nintendo 64,Dan “Shoe” Hsu 8.5 John Davison 9.5 Dean Hager 8.5 John Ricciardi 9,1999,2,8.875,"[8.5, 9.5, 8.5, 9.0]"
115,Game & Watch Gallery 2,Game Boy Color,John Ricciardi 8 Shawn Smith 5 Crispin Boyer 6.5 Dean Hager 5.5,1999,2,6.25,"[8.0, 5.0, 6.5, 5.5]"
115,Golden Nugget 64,Nintendo 64,Dean Hager 8.5 Dan “Shoe” Hsu 6 John Davison 8 Shawn Smith 6,1999,2,7.125,"[8.5, 6.0, 8.0, 6.0]"
115,Irritating Stick,PlayStation,Crispin Boyer 5 John Davison 2 Dean Hager 4.5 Sushi-X 1,1999,2,3.125,"[5.0, 2.0, 4.5, 1.0]"
115,Jeopardy!,PlayStation,Crispin Boyer 7 Dan “Shoe” Hsu 3.5 John Ricciardi 7.5 Shawn Smith 8,1999,2,6.5,"[7.0, 3.5, 7.5, 8.0]"
115,Kensei: Sacred Fist,PlayStation,Sushi-X 3 Dean Hager 8 Dan “Shoe” Hsu 6.5 John Davison 7.5,1999,2,6.25,"[3.0, 8.0, 6.5, 7.5]"
115,Magical Tetris Challenge,Nintendo 64,Dan “Shoe” Hsu 7.5 John Ricciardi 7.5 Shawn Smith 7 Crispin Boyer 8,1999,2,7.5,"[7.5, 7.5, 7.0, 8.0]"
115,Milo’s Astro Lanes,Nintendo 64,Dean Hager 3 Shawn Smith 3.5 John Davison 3.5 Dan “Shoe” Hsu 4.5,1999,2,3.625,"[3.0, 3.5, 3.5, 4.5]"
115,NBA Jam 99,Nintendo 64,Sushi-X 8.5 Dean Hager 6 John Ricciardi 5.5 Shawn Smith 5.5,1999,2,6.375,"[8.5, 6.0, 5.5, 5.5]"
115,Nectaris: Military Madness,PlayStation,Crispin Boyer 8 Dan “Shoe” Hsu 7 Shawn Smith 8 Sushi-X 7.5,1999,2,7.625,"[8.0, 7.0, 8.0, 7.5]"
115,NHL Breakaway 99,Nintendo 64,John Ricciardi 4 Dean Hager 4 Dan “Shoe” Hsu 4.5 Sushi-X 4,1999,2,4.125,"[4.0, 4.0, 4.5, 4.0]"
115,Penny Racers,Nintendo 64,Dan “Shoe” Hsu 6.5 Dean Hager 6.5 Crispin Boyer 7 Sushi-X 6.5,1999,2,6.625,"[6.5, 6.5, 7.0, 6.5]"
115,Pocket Bomberman,Game Boy Color,Shawn Smith 6.5 Dean Hager 6.5 John Ricciardi 4 John Davison 8,1999,2,6.25,"[6.5, 6.5, 4.0, 8.0]"
115,Rugrats: Search for Reptar,PlayStation,Shawn Smith 4.5 John Davison 8 Dan “Shoe” Hsu 6.5 Sushi-X 7,1999,2,6.5,"[4.5, 8.0, 6.5, 7.0]"
115,South Park,Nintendo 64,John Davison 8 Crispin Boyer 6.5 John Ricciardi 7 Sushi-X 7.5,1999,2,7.25,"[8.0, 6.5, 7.0, 7.5]"
115,Star Soldier: Vanishing Earth,Nintendo 64,John Ricciardi 7 John Davison 4.5 Shawn Smith 4.5 Crispin Boyer 7,1999,2,5.75,"[7.0, 4.5, 4.5, 7.0]"
115,Star Wars: Rogue Squadron,Nintendo 64,Crispin Boyer 8 Shawn Smith 8 John Davison 8.5 John Ricciardi 8.5,1999,2,8.25,"[8.0, 8.0, 8.5, 8.5]"
115,Tetris DX,Game Boy Color,John Ricciardi 9 Crispin Boyer 9 Dan “Shoe” Hsu 8 Shawn Smith 8.5,1999,2,8.625,"[9.0, 9.0, 8.0, 8.5]"
115,The Game of Life,PlayStation,Dean Hager 3.5 Crispin Boyer 4 John Davison 5 John Ricciardi 4,1999,2,4.125,"[3.5, 4.0, 5.0, 4.0]"
115,The Legend of Zelda: Ocarina of Time,Nintendo 64,John Ricciardi 10 Crispin Boyer 10 Dan “Shoe” Hsu 10 John Davison 10,1999,2,10,"[10.0, 10.0, 10.0, 10.0]"
115,Tiger Woods 99: PGA Tour Golf,PlayStation,Dean Hager 7 Crispin Boyer 6 John Ricciardi 4 Sushi-X 7.5,1999,2,6.125,"[7.0, 6.0, 4.0, 7.5]"
115,Tiny Tank,PlayStation,Shawn Smith 5.5 John Davison 7 Dean Hager 6.5 Sushi-X 4,1999,2,5.75,"[5.5, 7.0, 6.5, 4.0]"
115,Tomb Raider III,PlayStation,Crispin Boyer 7 John Davison 7.5 John Ricciardi 5.5 Shawn Smith 7.5,1999,2,6.875,"[7.0, 7.5, 5.5, 7.5]"
115,Turok 2: Seeds of Evil,Nintendo 64,John Davison 8.5 John Ricciardi 8.5 Crispin Boyer 8.5 Shawn Smith 8,1999,2,8.375,"[8.5, 8.5, 8.5, 8.0]"
115,Uprising X,PlayStation,Sushi-X 3 Shawn Smith 7 Dean Hager 5 Dan “Shoe” Hsu 7,1999,2,5.5,"[3.0, 7.0, 5.0, 7.0]"
115,Virtual Pool 64,Nintendo 64,Shawn Smith 6 Dan “Shoe” Hsu 6 Dean Hager 6.5 John Ricciardi 8,1999,2,6.625,"[6.0, 6.0, 6.5, 8.0]"
115,WCW/NWO Thunder,PlayStation,Dan “Shoe” Hsu 6.5 Dean Hager 8 Shawn Smith 7 Sushi-X 5.5,1999,2,6.75,"[6.5, 8.0, 7.0, 5.5]"
116,Akuji The Heartless,PlayStation,John Davison 7.5 Shawn Smith 8 Dean Hager 7 Sushi-X 6,1999,3,7.125,"[7.5, 8.0, 7.0, 6.0]"
116,Castlevania (1999),Nintendo 64,Dan “Shoe” Hsu 9 John Ricciardi 8 John Davison 8 Crispin Boyer 9,1999,3,8.5,"[9.0, 8.0, 8.0, 9.0]"
116,Civilization II,PlayStation,Dan “Shoe” Hsu 9 John Davison 9 Crispin Boyer 8.5 Sushi-X 9,1999,3,8.875,"[9.0, 9.0, 8.5, 9.0]"
116,Contender,PlayStation,Shawn Smith 5.5 Dean Hager 7 John Ricciardi 7 John Davison 5,1999,3,6.125,"[5.5, 7.0, 7.0, 5.0]"
116,Fisherman’s Bait: A Bass Challenge,PlayStation,Dean Hager 7.5 Dan “Shoe” Hsu 7 John Davison 6 Shawn Smith 7,1999,3,6.875,"[7.5, 7.0, 6.0, 7.0]"
116,Freestyle Boardin’ ’99,PlayStation,Shawn Smith 4 John Davison 3 Dean Hager 5 Crispin Boyer 4,1999,3,4,"[4.0, 3.0, 5.0, 4.0]"
116,Marvel Super Heroes vs. Street Fighter,PlayStation,John Ricciardi 7 Dan “Shoe” Hsu 7.5 Crispin Boyer 8 Sushi-X 7.5,1999,3,7.5,"[7.0, 7.5, 8.0, 7.5]"
116,Monkey Hero,PlayStation,Crispin Boyer 4 Dan “Shoe” Hsu 4 Shawn Smith 4 Sushi-X 4,1999,3,4,"[4.0, 4.0, 4.0, 4.0]"
116,NCAA Final Four 99,PlayStation,Dean Hager 7 John Ricciardi 7 Shawn Smith 7 Sushi-X 7.5,1999,3,7.125,"[7.0, 7.0, 7.0, 7.5]"
116,NCAA March Madness 99,PlayStation,Dean Hager 6.5 John Ricciardi 7 Shawn Smith 6.5 Sushi-X 7,1999,3,6.75,"[6.5, 7.0, 6.5, 7.0]"
116,R-Types,PlayStation,John Ricciardi 7 Crispin Boyer 7.5 John Davison 8 Dan “Shoe” Hsu 6,1999,3,7.125,"[7.0, 7.5, 8.0, 6.0]"
116,Snowboard Kids 2,Nintendo 64,Crispin Boyer 7 Dan “Shoe” Hsu 8 John Ricciardi 7.5 Shawn Smith 7.5,1999,3,7.5,"[7.0, 8.0, 7.5, 7.5]"
116,Syphon Filter,PlayStation,Shawn Smith 8 John Davison 6.5 Dean Hager 8 Crispin Boyer 8,1999,3,7.625,"[8.0, 6.5, 8.0, 8.0]"
116,The Legend of Zelda: Link’s Awakening DX,Game Boy Color,Crispin Boyer 9.5 Dan “Shoe” Hsu 9 John Ricciardi 9.5 John Davison 9,1999,3,9.25,"[9.5, 9.0, 9.5, 9.0]"
116,Wheel of Fortune,PlayStation,"Sushi-X 8 Dean Hager 7.,5 Dan “Shoe” Hsu 7 John Ricciardi 8",1999,3,7,"[8.0, 7.0, 5.0, 7.0, 8.0]"
117,Beetle Adventure Racing,Nintendo 64,Dan “Shoe” Hsu 9 John Ricciardi 8.5 Dean Hager 9.5 John Davison 9.5,1999,4,9.125,"[9.0, 8.5, 9.5, 9.5]"
117,Blast Radius,PlayStation,Crispin Boyer 4.5 John Davison 4 Shawn Smith 5.5 Sushi-X 4,1999,4,4.5,"[4.5, 4.0, 5.5, 4.0]"
117,Bottom of the 9th (1999),Nintendo 64,John Ricciardi 6 Dean Hager 8 Crispin Boyer 7 Sushi-X 6,1999,4,6.75,"[6.0, 8.0, 7.0, 6.0]"
117,Bust-A-Move ’99,PlayStation,Dan “Shoe” Hsu 1 John Davison 7 Crispin Boyer 3 Shawn Smith 6,1999,4,4.25,"[1.0, 7.0, 3.0, 6.0]"
117,California Speed,Nintendo 64,Shawn Smith 4.5 Crispin Boyer 4 Dan “Shoe” Hsu 4 Dean Hager 4.5,1999,4,4.25,"[4.5, 4.0, 4.0, 4.5]"
117,Guardian’s Crusade,PlayStation,Crispin Boyer 5 John Ricciardi 6 Shawn Smith 6.5 Sushi-X 4.5,1999,4,5.5,"[5.0, 6.0, 6.5, 4.5]"
117,Invasion from Beyond,PlayStation,Shawn Smith 8.5 Crispin Boyer 8 Dean Hager 7.5 John Ricciardi 5,1999,4,7.25,"[8.5, 8.0, 7.5, 5.0]"
117,K-1 Revenge,PlayStation,Dean Hager 8 Shawn Smith 6 John Ricciardi 6 Sushi-X 6,1999,4,6.5,"[8.0, 6.0, 6.0, 6.0]"
117,Legend of Legaia,PlayStation,John Ricciardi 8 John Davison 7 Crispin Boyer 7.5 Sushi-X 8.5,1999,4,7.75,"[8.0, 7.0, 7.5, 8.5]"
117,Mario Party,Nintendo 64,Crispin Boyer 8.5 Dan “Shoe” Hsu 8.5 John Ricciardi 8.5 Shawn Smith 9,1999,4,8.625,"[8.5, 8.5, 8.5, 9.0]"
117,Micro Machines 64 Turbo,Nintendo 64,Dan “Shoe” Hsu 8.5 John Davison 9 Dean Hager 7 Crispin Boyer 8.5,1999,4,8.25,"[8.5, 9.0, 7.0, 8.5]"
117,NBA In the Zone ’99,Nintendo 64,Dean Hager 7 John Ricciardi 6.5 Dan “Shoe” Hsu 6.5 Sushi-X 6,1999,4,6.5,"[7.0, 6.5, 6.5, 6.0]"
117,NHL Blades of Steel ’99,Nintendo 64,John Ricciardi 4.5 Dan “Shoe” Hsu 3.5 Dean Hager 6.5 Shawn Smith 6,1999,4,5.125,"[4.5, 3.5, 6.5, 6.0]"
117,Pro 18: World Tour Golf,PlayStation,Sushi-X 2 Dean Hager 7.5 Shawn Smith 6 John Ricciardi 4,1999,4,4.875,"[2.0, 7.5, 6.0, 4.0]"
117,Rollcage,PlayStation,Dean Hager 6.5 Crispin Boyer 6.5 John Davison 6 Shawn Smith 7.5,1999,4,6.625,"[6.5, 6.5, 6.0, 7.5]"
117,Silent Hill,PlayStation,John Davison 8.5 John Ricciardi 9 Dan “Shoe” Hsu 8.5 Crispin Boyer 8.5,1999,4,8.625,"[8.5, 9.0, 8.5, 8.5]"
117,T’ai Fu: Wrath of the Tiger,PlayStation,John Davison 6 Dan “Shoe” Hsu 4 Shawn Smith 6.5 Dean Hager 5.5,1999,4,5.5,"[6.0, 4.0, 6.5, 5.5]"
117,Vigilante 8,Nintendo 64,John Davison 8.5 Shawn Smith 9 Crispin Boyer 8 Dan “Shoe” Hsu 8.5,1999,4,8.5,"[8.5, 9.0, 8.0, 8.5]"
118,All-Star Baseball 2000,Nintendo 64,John Ricciardi 9 Dean Hager 9 Dan “Shoe” Hsu 9 Shawn Smith 8.5,1999,5,8.875,"[9.0, 9.0, 9.0, 8.5]"
118,Big Air,PlayStation,Dean Hager 4.5 Shawn Smith 4 John Davison 3.5 Sushi-X 6,1999,5,4.5,"[4.5, 4.0, 3.5, 6.0]"
118,Bomberman Fantasy Race,PlayStation,Dan “Shoe” Hsu 7 John Ricciardi 5.5 John Davison 5 Shawn Smith 7.5,1999,5,6.25,"[7.0, 5.5, 5.0, 7.5]"
118,Chameleon Twist 2,Nintendo 64,Shawn Smith 3 Crispin Boyer 4 John Ricciardi 4.5 John Davison 3.5,1999,5,3.75,"[3.0, 4.0, 4.5, 3.5]"
118,Eliminator,PlayStation,Sushi-X 4.5 Shawn Smith 3.5 Crispin Boyer 4 Dan “Shoe” Hsu 4,1999,5,4,"[4.5, 3.5, 4.0, 4.0]"
118,Fighting Force 64,Nintendo 64,John Davison 1 Shawn Smith 4 Crispin Boyer 4 Sushi-X 4,1999,5,3.25,"[1.0, 4.0, 4.0, 4.0]"
118,Gex 3: Deep Cover Gecko,PlayStation,Crispin Boyer 7.5 Dan “Shoe” Hsu 7.5 John Ricciardi 7.5 Shawn Smith 8,1999,5,7.625,"[7.5, 7.5, 7.5, 8.0]"
118,Goemon’s Great Adventure,Nintendo 64,Crispin Boyer 7.5 John Ricciardi 8.5 Shawn Smith 7 Dan “Shoe” Hsu 8,1999,5,7.75,"[7.5, 8.5, 7.0, 8.0]"
118,Lode Runner 3-D,Nintendo 64,Dan “Shoe” Hsu 8.5 Shawn Smith 8.5 Dean Hager 7.5 John Ricciardi 8,1999,5,8.125,"[8.5, 8.5, 7.5, 8.0]"
118,NBA In the Zone ’99,PlayStation,Dean Hager 7 John Ricciardi 8 Dan “Shoe” Hsu 8.5 Sushi-X 7.5,1999,5,7.75,"[7.0, 8.0, 8.5, 7.5]"
118,Need for Speed: High Stakes,PlayStation,Shawn Smith 8.5 Dean Hager 9 John Ricciardi 8.5 Dan “Shoe” Hsu 8.5,1999,5,8.625,"[8.5, 9.0, 8.5, 8.5]"
118,Rampage 2: Universal Tour,Nintendo 64,Shawn Smith 6 John Davison 1 Crispin Boyer 4.5 Dean Hager 5,1999,5,4.125,"[6.0, 1.0, 4.5, 5.0]"
118,Rampage 2: Universal Tour,PlayStation,John Davison 1 Shawn Smith 6 Dean Hager 5 Crispin Boyer 4.5,1999,5,4.125,"[1.0, 6.0, 5.0, 4.5]"
118,Rushdown,PlayStation,Dean Hager 7 Shawn Smith 6.5 Dan “Shoe” Hsu 7.5 John Davison 8,1999,5,7.25,"[7.0, 6.5, 7.5, 8.0]"
118,Shadow Madness,PlayStation,John Ricciardi 4 Crispin Boyer 5 Dean Hager 6.5 Sushi-X 5,1999,5,5.125,"[4.0, 5.0, 6.5, 5.0]"
118,Sports Car GT,PlayStation,Dean Hager 6.5 John Ricciardi 6.5 Shawn Smith 5 Crispin Boyer 4.5,1999,5,5.625,"[6.5, 6.5, 5.0, 4.5]"
118,Street Sk8er,PlayStation,Shawn Smith 7.5 John Davison 6 Crispin Boyer 6.5 Dean Hager 6.5,1999,5,6.625,"[7.5, 6.0, 6.5, 6.5]"
118,T.R.A.G. – Tactical Rescue Assault Group: Mission of Mercy,PlayStation,Dan “Shoe” Hsu 3.5 Shawn Smith 5 John Davison 4 Sushi-X 3.5,1999,5,4,"[3.5, 5.0, 4.0, 3.5]"
118,Triple Play 2000,Nintendo 64,John Ricciardi 5 Dean Hager 5 Crispin Boyer 5.5 Sushi-X 5,1999,5,5.125,"[5.0, 5.0, 5.5, 5.0]"
118,Triple Play 2000,PlayStation,John Ricciardi 8.5 Dean Hager 9 Crispin Boyer 8.5 Sushi-X 8.5,1999,5,8.625,"[8.5, 9.0, 8.5, 8.5]"
118,WCW Nitro,Nintendo 64,Dan “Shoe” Hsu 6 Crispin Boyer 3.5 Dean Hager 5 John Ricciardi 3,1999,5,4.375,"[6.0, 3.5, 5.0, 3.0]"
119,3Xtreme,PlayStation,Dean Hager 4 Shawn Smith 3 John Davison 1 Sushi-X 1,1999,6,2.25,"[4.0, 3.0, 1.0, 1.0]"
119,Army Men 3D,PlayStation,John Davison 5 Crispin Boyer 6 Shawn Smith 6 Dean Hager 6.5,1999,6,5.875,"[5.0, 6.0, 6.0, 6.5]"
119,Bloody Roar II,PlayStation,John Davison 6 Dan “Shoe” Hsu 7 Dean Hager 7 Sushi-X 6,1999,6,6.5,"[6.0, 7.0, 7.0, 6.0]"
119,Charlie Blast’s Territory,Nintendo 64,Shawn Smith 5 Dan “Shoe” Hsu 6.5 John Davison 5.5 Crispin Boyer 4,1999,6,5.25,"[5.0, 6.5, 5.5, 4.0]"
119,Ehrgeiz,PlayStation,Crispin Boyer 7.5 John Davison 6.5 John Ricciardi 6 Sushi-X 6.5,1999,6,6.625,"[7.5, 6.5, 6.0, 6.5]"
119,Fighter Maker,PlayStation,Sushi-X 8 Shawn Smith 9 Dan “Shoe” Hsu 8.5 John Davison 8,1999,6,8.375,"[8.0, 9.0, 8.5, 8.0]"
119,Interplay Sports Baseball 2000,PlayStation,John Ricciardi 5.5 Dean Hager 5 Crispin Boyer 5 Sushi-X 4.5,1999,6,5,"[5.5, 5.0, 5.0, 4.5]"
119,MLB 2000,PlayStation,Dean Hager 8 John Ricciardi 7 Shawn Smith 8 Sushi-X 6.5,1999,6,7.375,"[8.0, 7.0, 8.0, 6.5]"
119,Monsterseed,PlayStation,Crispin Boyer 2.5 Shawn Smith 3.5 Dean Hager 4 Sushi-X 6,1999,6,4,"[2.5, 3.5, 4.0, 6.0]"
119,Point Blank 2,PlayStation,Shawn Smith 8.5 Crispin Boyer 8.5 Crispin Boyer 9 John Ricciardi 8.5,1999,6,8.625,"[8.5, 8.5, 9.0, 8.5]"
119,Populous: The Beginning,PlayStation,Shawn Smith 4.5 Crispin Boyer 4 Dan “Shoe” Hsu 4.5 Sushi-X 3,1999,6,4,"[4.5, 4.0, 4.5, 3.0]"
119,R4: Ridge Racer Type 4,PlayStation,Sushi-X 8 John Ricciardi 9 John Davison 9.5 Dean Hager 8.5,1999,6,8.75,"[8.0, 9.0, 9.5, 8.5]"
119,Shanghai: True Valor,PlayStation,Dan “Shoe” Hsu 7 Dean Hager 6.5 Shawn Smith 5.5 Crispin Boyer 6.5,1999,6,6.375,"[7.0, 6.5, 5.5, 6.5]"
119,Street Fighter Alpha 3,PlayStation,Sushi-X 9.5 Dan “Shoe” Hsu 8.5 John Ricciardi 9 John Davison 8.5,1999,6,8.875,"[9.5, 8.5, 9.0, 8.5]"
119,Super Smash Bros.,Nintendo 64,Dan “Shoe” Hsu 8.5 John Ricciardi 8.5 Shawn Smith 8.5 Sushi-X 9,1999,6,8.625,"[8.5, 8.5, 8.5, 9.0]"
120,A Bug’s Life,Nintendo 64,Shawn Smith 4 Crispin Boyer 4 Chris “CJ” Johnston 5.5 Dean Hager 4,1999,7,4.375,"[4.0, 4.0, 5.5, 4.0]"
120,All-Star Baseball 2000,Game Boy Color,EGM Staff 8,1999,7,8,[8.0]
120,Castrol Honda Superbike Racing,PlayStation,John Davison 6.5 Dean Hager 5 Che Chou 3 John Ricciardi 4,1999,7,4.625,"[6.5, 5.0, 3.0, 4.0]"
120,Centipede (1998),PlayStation,Chris “CJ” Johnston 2.5 Che Chou 6 Dean Hager 3.5 Shawn Smith 3.5,1999,7,3.875,"[2.5, 6.0, 3.5, 3.5]"
120,Croc 2,PlayStation,Chris “CJ” Johnston 4.5 John Davison 5 John Ricciardi 5.5 Crispin Boyer 5.5,1999,7,5.125,"[4.5, 5.0, 5.5, 5.5]"
120,Grand Theft Auto Mission Pack #1: London 1969,PlayStation,EGM Staff 6.5,1999,7,6.5,[6.5]
120,High Heat Baseball 2000,PlayStation,Dean Hager 2 John Ricciardi 1 Shawn Smith 3.5 Dan “Shoe” Hsu 4,1999,7,2.625,"[2.0, 1.0, 3.5, 4.0]"
120,Hybrid Heaven,Nintendo 64,Shawn Smith 7 Dan “Shoe” Hsu 7.5 Crispin Boyer 7.5 Chris “CJ” Johnston 8,1999,7,7.5,"[7.0, 7.5, 7.5, 8.0]"
